date,stepCount,stepsDistance,calories,sleepQuality,sleepDuration,inactivityAlertCount,dailyMetMinutes,maximumHeartRate,NO_DATA,SLEEP,SEDENTARY,LIGHT,CONTINUOS_MODERATE,INTERMITTENT_MODERATE,CONTINUOS_VIGOROUS,INTERMITTENT_VIGOROUS,NON_WEAR,sleepDuration_sec
2023-10-28,0,0.0,1364,0.0,00:00:00,0,0.0,197.0,0,23:48:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:12:00,00:00:00
2022-07-21,19248,11160.158203125,2908,0.852094,06:22:00,0,356.6500000000001,197.0,0,05:43:00,06:30:00,08:54:00,02:42:00,00:00:00,00:04:00,00:00:00,00:07:00,06:22:00
2023-05-29,47771,39916.46875,4448,0.0,00:00:00,0,1612.8499999999992,197.0,0,02:19:00,03:55:00,03:31:30,01:53:00,00:00:00,04:20:00,00:00:00,08:01:30,00:00:00
2019-07-19,0,0.0,1255,0.0,00:00:00,0,0.0,,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
2025-05-08,7161,3781.771240234375,2196,0.853042,07:15:30,0,131.09999999999982,197.0,0,09:32:30,06:38:00,06:56:30,00:53:00,00:00:00,00:00:00,00:00:00,00:00:00,07:15:30
2023-09-16,20541,14701.4619140625,3058,0.792669,07:16:30,0,574.8999999999994,197.0,0,08:47:00,04:22:30,06:59:30,01:42:30,00:00:00,01:07:00,00:00:00,01:01:30,07:16:30
2023-09-19,8866,4937.296875,2216,0.830207,08:26:30,0,115.69999999999996,197.0,0,09:39:00,07:40:00,05:53:00,00:44:00,00:00:00,00:00:00,00:00:00,00:04:00,08:26:30
2025-03-18,15048,9721.505859375,2584,0.829665,08:42:30,0,360.1000000000002,197.0,0,09:39:30,07:24:00,04:46:00,01:35:00,00:00:00,00:35:30,00:00:00,00:00:00,08:42:30
2021-03-16,15891,10289.275390625,2534,0.892497,07:26:30,0,322.8000000000005,,0,09:24:30,07:14:30,05:37:00,01:03:30,00:00:00,00:40:30,00:00:00,00:00:00,07:26:30
2019-05-18,0,0.0,1255,0.0,00:00:00,0,0.0,,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
2022-02-26,20136,12183.4501953125,3735,0.815668,05:25:30,0,812.5499999999998,197.0,0,05:54:30,03:42:30,07:32:00,05:22:30,00:00:00,01:28:30,00:00:00,00:00:00,05:25:30
2022-10-18,7181,3865.503173828125,1983,0.816881,11:39:00,0,112.14999999999995,197.0,0,14:50:00,02:53:00,04:13:00,00:36:30,00:00:00,00:00:00,00:00:00,01:27:30,11:39:00
2023-09-09,18772,12062.8330078125,2645,0.782759,07:15:00,0,379.94999999999965,197.0,0,06:43:30,02:12:30,05:48:00,02:44:30,00:00:00,00:23:30,00:00:00,06:08:00,07:15:00
2019-05-02,6989,6836.33154296875,1620,0.0,00:00:00,0,306.9625000000003,,0,07:16:30,00:12:00,00:05:00,00:03:00,00:00:30,00:41:00,00:04:30,15:37:30,00:00:00
2021-10-07,13255,11796.947265625,2308,0.0,00:00:00,0,563.1500000000003,,0,16:51:00,00:01:30,00:04:00,00:24:00,00:00:00,01:33:30,00:00:00,05:06:00,00:00:00
2022-12-27,10982,5572.5849609375,2352,0.836549,07:20:30,0,186.7999999999999,197.0,0,07:00:00,04:15:00,07:17:00,00:53:30,00:00:00,00:00:00,00:00:00,04:34:30,07:20:30
2021-12-25,17306,9790.1767578125,3269,0.865201,08:43:00,0,651.6499999999988,,0,08:47:30,03:54:00,05:55:00,04:51:30,00:00:00,00:32:00,00:00:00,00:00:00,08:43:00
2023-10-06,6333,3140.467041015625,2067,0.791925,08:03:00,0,106.19999999999997,197.0,0,12:29:30,06:05:00,04:47:30,00:38:00,00:00:00,00:00:00,00:00:00,00:00:00,08:03:00
2019-09-04,0,0.0,1255,0.0,00:00:00,0,0.0,,0,00:01:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,23:59:00,00:00:00
2020-04-10,16929,14764.6533203125,2156,0.0,00:00:00,0,751.9875000000037,,0,01:12:00,01:09:00,00:26:30,00:01:00,00:06:30,01:31:00,00:07:00,19:27:00,00:00:00
2021-08-17,25070,17903.28125,3128,0.909439,06:32:00,0,581.0499999999996,,0,07:50:00,05:07:00,07:16:30,02:28:00,00:00:00,01:11:00,00:00:00,00:07:30,06:32:00
2021-04-06,13902,9177.158203125,2359,0.6,02:57:30,1,294.0999999999999,,0,04:29:00,09:05:30,03:27:30,01:28:30,00:00:00,00:32:00,00:00:00,04:57:30,02:57:30
2023-02-17,12161,6695.86083984375,2582,0.849282,06:58:00,0,265.2500000000005,197.0,0,08:24:00,06:27:30,07:03:00,02:05:30,00:00:00,00:00:00,00:00:00,00:00:00,06:58:00
2023-11-22,0,0.0,1366,0.0,00:00:00,0,0.20000000000000007,197.0,0,06:57:30,00:00:00,00:00:30,00:00:00,00:00:00,00:00:00,00:00:00,17:02:00,00:00:00
2025-02-26,0,0.0,1364,0.0,00:00:00,0,0.0,197.0,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
2020-06-29,0,0.0,1252,0.0,00:00:00,0,0.0,,0,00:04:30,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,23:55:30,00:00:00
2024-01-02,23845,14377.4208984375,2955,0.847926,03:37:00,0,530.8500000000005,197.0,0,09:27:30,05:29:00,05:56:30,02:24:30,00:00:00,00:42:30,00:00:00,00:00:00,03:37:00
2025-07-16,2514,1210.6282958984375,1563,0.826549,09:25:00,0,46.84999999999999,197.0,0,08:44:30,01:06:30,01:47:00,00:12:00,00:00:00,00:00:00,00:00:00,12:10:00,09:25:00
2021-05-23,23434,15713.541015625,2811,0.814286,04:05:00,0,428.20000000000056,,0,09:42:00,04:46:30,06:03:00,03:13:30,00:00:00,00:03:30,00:00:00,00:11:30,04:05:00
2022-01-15,2006,1122.9931640625,1711,0.0,00:00:00,0,50.35,,0,01:50:00,02:08:30,02:49:00,00:17:30,00:00:00,00:00:00,00:00:00,16:55:00,00:00:00
2019-06-01,0,0.0,1254,0.0,00:00:00,0,0.0,,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
2019-06-19,36,16.319887161254883,1267,0.869312,07:08:30,0,1.0499999999999998,,0,04:57:00,00:00:30,00:03:30,00:00:00,00:00:00,00:00:00,00:00:00,18:59:00,07:08:30
2022-09-24,23203,17847.486328125,2994,0.851409,09:45:30,0,698.6999999999992,197.0,0,13:07:30,03:36:00,04:33:30,01:14:00,00:00:00,01:29:00,00:00:00,00:00:00,09:45:30
2022-01-21,0,0.0,1366,0.0,00:00:00,0,0.050000000000000044,,0,09:05:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,14:55:00,00:00:00
2023-12-08,0,0.0,1367,0.0,00:00:00,0,0.35,197.0,0,00:13:30,00:00:00,00:01:00,00:00:00,00:00:00,00:00:00,00:00:00,23:45:30,00:00:00
2019-06-25,0,0.0,1257,0.0,00:00:00,0,0.03749999999999998,,0,21:22:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,02:38:00,00:00:00
2024-11-18,15992,10980.734375,2802,0.885437,08:35:00,0,443.3500000000003,197.0,0,07:28:30,08:19:30,05:38:30,01:43:00,00:00:00,00:50:30,00:00:00,00:00:00,08:35:00
2025-07-15,2866,1361.877685546875,1736,0.847411,09:10:30,0,54.74999999999998,197.0,0,13:52:30,07:06:00,02:49:30,00:12:00,00:00:00,00:00:00,00:00:00,00:00:00,09:10:30
2024-08-31,11466,7422.158203125,2243,0.799652,09:34:00,1,216.85000000000016,197.0,0,13:34:30,04:50:30,04:04:30,01:05:30,00:00:00,00:25:00,00:00:00,00:00:00,09:34:00
2022-04-03,0,0.0,1364,0.0,00:00:00,0,0.0,197.0,0,00:11:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,23:49:00,00:00:00
2023-09-25,8082,6614.0078125,1836,0.0,00:00:00,0,281.0,197.0,0,02:50:00,00:00:00,00:04:00,00:01:30,00:00:00,00:53:00,00:00:00,20:11:30,00:00:00
2021-12-20,7953,5087.81396484375,2445,0.0,00:00:00,0,360.35000000000025,,0,05:08:30,05:57:30,02:41:00,02:34:30,00:00:00,00:27:00,00:00:00,06:57:30,00:00:00
2022-02-20,12492,6712.10986328125,2350,0.802672,08:06:30,0,216.00000000000014,197.0,0,09:44:30,03:31:30,05:49:30,01:49:30,00:00:00,00:02:30,00:00:00,03:02:30,08:06:30
2022-07-26,10350,5342.3662109375,2390,0.814732,07:28:00,0,185.95000000000002,197.0,0,07:48:00,07:36:00,06:34:00,01:21:30,00:00:00,00:00:00,00:00:00,00:40:30,07:28:00
2022-09-15,34442,23943.390625,3157,0.875681,09:11:00,0,730.1999999999994,197.0,0,09:07:30,01:14:00,03:20:30,05:09:00,00:00:00,00:28:30,00:00:00,04:40:30,09:11:00
2024-06-23,0,0.0,1363,0.0,00:00:00,0,0.0,197.0,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,23:59:30,00:00:00
2023-07-13,4062,1949.3035888671875,1670,0.0,00:00:00,0,64.25000000000003,197.0,0,02:16:00,01:51:30,02:58:00,00:18:00,00:00:00,00:00:00,00:00:00,03:19:30,00:00:00
2025-05-03,16493,10276.11328125,2268,0.83439,11:49:30,0,282.5000000000003,197.0,0,09:38:00,02:46:00,04:40:00,02:13:30,00:00:00,00:01:30,00:00:00,00:07:00,11:49:30
2023-02-26,34883,25231.83984375,3397,0.840149,06:43:30,0,809.6999999999988,197.0,0,07:32:00,07:03:30,04:02:30,04:25:00,00:00:00,00:57:00,00:00:00,00:00:00,06:43:30
2023-08-30,9544,4731.9658203125,2339,0.835284,09:15:30,0,149.79999999999987,197.0,0,08:17:30,04:04:30,07:44:00,00:56:00,00:00:00,00:00:00,00:00:00,02:58:00,09:15:30
2019-07-27,0,0.0,1254,0.0,00:00:00,0,0.0,,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
2021-12-15,10056,5665.609375,2321,0.890805,05:48:00,0,202.79999999999998,,0,08:15:30,07:21:00,04:46:30,01:42:30,00:00:00,00:00:00,00:00:00,01:54:30,05:48:00
2024-04-27,13032,7041.548828125,2523,0.818809,09:39:30,0,271.75000000000045,197.0,0,13:17:30,01:09:30,07:08:30,02:24:30,00:00:00,00:00:00,00:00:00,00:00:00,09:39:30
2024-02-17,18050,10579.4873046875,3001,0.831669,05:50:30,0,424.1500000000006,197.0,0,05:51:00,02:20:00,09:25:00,02:55:00,00:00:00,00:23:00,00:00:00,03:06:00,05:50:30
2023-04-23,16179,13250.0341796875,2490,0.829268,07:10:30,0,529.7,197.0,0,11:24:00,03:35:30,01:49:30,00:27:00,00:00:00,01:39:00,00:00:00,05:05:00,07:10:30
2024-04-14,882,461.563720703125,815,0.0,00:00:00,0,18.800000000000004,197.0,0,10:11:00,01:05:30,00:30:00,00:12:30,00:00:00,00:00:00,00:00:00,00:28:00,00:00:00
2025-01-19,15573,9149.5625,2655,0.851449,09:12:00,0,354.35000000000065,197.0,0,10:48:00,04:53:00,05:15:30,02:53:30,00:00:00,00:10:00,00:00:00,00:00:00,09:12:00
2022-02-19,29223,18581.978515625,4532,0.83,07:30:00,0,1488.4499999999994,197.0,0,08:13:30,03:03:30,04:41:00,03:38:30,00:00:00,04:23:30,00:00:00,00:00:00,07:30:00
2024-07-22,14568,7661.9287109375,2557,0.867061,05:38:30,0,209.80000000000035,197.0,0,08:42:00,05:03:00,09:05:30,01:09:30,00:00:00,00:00:00,00:00:00,00:00:00,05:38:30
2023-07-18,3991,2610.660400390625,1728,0.8774,05:38:30,0,87.95,197.0,0,07:51:00,02:40:00,01:15:00,00:46:30,00:00:00,00:00:00,00:00:00,11:27:30,05:38:30
2024-12-29,0,0.0,1364,0.0,00:00:00,0,0.0,197.0,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
2025-04-14,7337,3850.512939453125,2159,0.809475,08:05:30,0,108.49999999999989,197.0,0,08:30:00,07:31:30,05:24:00,00:35:30,00:00:00,00:00:00,00:00:00,01:59:00,08:05:30
2024-07-31,24419,16706.630859375,2877,0.0,00:00:00,0,649.7499999999984,197.0,0,05:38:00,02:11:30,02:01:00,03:31:00,00:00:00,01:15:30,00:00:00,09:23:00,00:00:00
2021-09-05,10,4.533302307128906,1370,0.0,00:00:00,0,0.6000000000000002,,0,02:09:30,00:00:00,00:03:00,00:00:00,00:00:00,00:00:00,00:00:00,21:47:30,00:00:00
2019-09-01,0,0.0,1254,0.0,00:00:00,0,0.0,,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
2023-07-21,0,0.0,1335,0.0,00:00:00,0,0.15000000000000002,197.0,0,03:12:30,00:00:00,00:01:00,00:00:00,00:00:00,00:00:00,00:00:00,14:13:00,00:00:00
2021-08-18,15310,10117.9482421875,2632,0.892896,07:37:30,0,295.6500000000001,,0,07:23:30,06:31:30,07:08:30,02:00:00,00:00:00,00:05:30,00:00:00,00:51:00,07:37:30
2025-05-24,15086,9390.1416015625,2464,0.837148,09:28:00,0,297.7999999999998,197.0,0,11:47:00,02:46:30,07:02:30,02:22:30,00:00:00,00:01:30,00:00:00,00:00:00,09:28:00
2023-09-05,982,484.8100891113281,1438,0.879331,06:58:30,0,13.5,197.0,0,05:49:00,00:06:30,00:31:00,00:04:00,00:00:00,00:00:00,00:00:00,17:29:30,06:58:30
2023-02-28,8222,4201.64453125,2309,0.853503,06:32:30,1,148.14999999999986,197.0,0,08:01:00,08:23:00,05:58:00,01:01:00,00:00:00,00:00:00,00:00:00,00:37:00,06:32:30
2024-07-04,34780,27018.248046875,4141,0.795995,06:39:30,0,1223.3999999999978,197.0,0,05:49:30,04:48:30,06:53:00,02:08:30,00:00:00,03:19:00,00:00:00,01:01:30,06:39:30
2020-04-13,6798,5501.52099609375,1670,0.0,00:00:00,1,266.4625000000003,,0,00:10:00,02:32:00,01:05:00,00:05:00,00:01:30,00:33:00,00:04:00,19:29:30,00:00:00
2019-09-09,6119,5681.46728515625,1577,0.0,00:00:00,0,274.05000000000007,,0,00:00:30,00:19:00,00:04:30,00:03:00,00:01:00,00:32:30,00:06:00,22:53:30,00:00:00
2025-04-16,15924,8368.232421875,2997,0.802002,07:29:30,0,441.65000000000003,197.0,0,08:01:00,04:19:00,08:16:00,03:03:00,00:00:00,00:21:00,00:00:00,00:00:00,07:29:30
2024-08-15,17905,11940.5390625,3008,0.799454,06:06:30,0,612.3499999999992,197.0,0,09:31:00,06:06:00,05:30:00,01:32:00,00:00:00,01:21:00,00:00:00,00:00:00,06:06:30
2022-10-02,6830,3661.71630859375,1913,0.825137,10:40:30,0,112.49999999999997,197.0,0,15:58:00,04:16:00,03:03:30,00:42:30,00:00:00,00:00:00,00:00:00,00:00:00,10:40:30
2020-03-26,17938,12597.16015625,2408,0.875133,07:48:30,0,584.7500000000033,,0,07:51:30,08:36:00,05:03:30,00:08:00,00:40:30,00:38:00,00:06:30,00:56:00,07:48:30
2019-04-12,0,0.0,1254,0.0,00:00:00,0,0.0,,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
2019-07-14,0,0.0,1254,0.0,00:00:00,0,0.0,,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
2024-06-28,10664,5401.6396484375,2622,0.867105,06:20:00,0,186.2999999999999,197.0,0,07:22:30,04:11:30,10:36:30,01:09:00,00:00:00,00:00:00,00:00:00,00:40:30,06:20:00
2021-03-24,18170,13098.033203125,2687,0.859844,07:29:30,2,449.59999999999997,,0,08:46:30,08:37:00,04:08:30,01:40:00,00:00:00,00:48:00,00:00:00,00:00:00,07:29:30
2024-09-08,6180,3338.456787109375,2084,0.804303,08:08:00,0,104.19999999999993,197.0,0,09:02:30,02:32:30,05:04:00,00:45:00,00:00:00,00:00:00,00:00:00,06:36:00,08:08:00
2025-03-15,13502,7678.79541015625,2536,0.874535,08:58:00,0,250.75000000000026,197.0,0,11:10:30,03:08:00,07:32:30,02:08:00,00:00:00,00:01:00,00:00:00,00:00:00,08:58:00
2023-11-16,0,0.0,1367,0.0,00:00:00,0,0.30000000000000004,197.0,0,00:24:00,00:00:00,00:00:30,00:00:00,00:00:00,00:00:00,00:00:00,23:35:30,00:00:00
2024-12-18,10336,5551.36083984375,2360,0.86689,07:27:00,0,177.39999999999998,197.0,0,09:40:00,06:45:30,06:19:30,01:15:00,00:00:00,00:00:00,00:00:00,00:00:00,07:27:00
2023-04-02,0,0.0,1371,0.0,00:00:00,0,1.2000000000000002,197.0,0,00:25:00,00:00:00,00:05:00,00:00:00,00:00:00,00:00:00,00:00:00,23:30:00,00:00:00
2024-03-01,15384,11847.8076171875,2481,0.870968,06:12:00,0,523.5500000000008,197.0,0,07:53:00,01:56:30,02:10:30,00:52:00,00:00:00,01:17:00,00:00:00,09:51:00,06:12:00
2025-02-05,9632,5377.55322265625,2398,0.847023,08:07:00,0,165.05000000000015,197.0,0,07:25:30,06:05:00,07:21:30,01:22:00,00:00:00,00:00:00,00:00:00,01:46:00,08:07:00
2024-01-20,26941,15388.8427734375,3758,0.836299,07:01:30,0,795.4499999999988,197.0,0,06:32:30,02:15:00,08:52:00,05:17:30,00:00:00,01:03:00,00:00:00,00:00:00,07:01:30
2025-06-26,20101,13466.7451171875,2968,0.819692,07:01:30,0,573.8500000000001,197.0,0,05:53:30,08:43:00,06:11:00,02:03:30,00:00:00,01:09:00,00:00:00,00:00:00,07:01:30
2025-03-20,5811,3099.847900390625,1984,0.835533,08:12:30,0,93.94999999999986,197.0,0,06:28:00,05:28:30,04:08:00,00:38:00,00:00:00,00:00:00,00:00:00,07:17:30,08:12:30
2024-10-12,0,0.0,1365,0.0,00:00:00,0,0.0,197.0,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
2021-10-22,7911,4931.2470703125,2147,0.905109,07:59:30,0,217.2499999999999,,0,07:02:30,02:31:30,03:44:00,01:24:00,00:00:00,00:18:30,00:00:00,08:59:30,07:59:30
2023-12-26,23118,13865.9580078125,2995,0.856,09:22:30,0,510.4000000000003,197.0,0,10:42:30,02:35:30,06:00:00,04:31:00,00:00:00,00:11:00,00:00:00,00:00:00,09:22:30
2022-08-17,25460,17161.11328125,3377,0.828512,08:04:00,0,798.05,197.0,0,07:51:00,05:51:00,05:18:30,02:42:00,00:00:00,01:58:00,00:00:00,00:19:30,08:04:00
2023-01-31,8309,4488.24072265625,2238,0.832293,09:20:30,0,149.59999999999994,197.0,0,09:21:00,07:23:00,05:15:00,01:09:00,00:00:00,00:00:00,00:00:00,00:52:00,09:20:30
2019-08-16,0,0.0,1255,0.0,00:00:00,0,0.0,,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
2021-08-10,0,0.0,1361,0.0,00:00:00,0,0.15000000000000002,,0,00:45:30,00:00:00,00:01:00,00:00:00,00:00:00,00:00:00,00:00:00,22:20:30,00:00:00
2021-11-30,5536,2990.344970703125,2143,0.814443,08:18:30,0,128.3499999999999,,0,06:08:00,08:58:00,04:49:30,00:45:30,00:00:00,00:00:00,00:00:00,03:19:00,08:18:30
2021-03-12,18247,10740.1982421875,2979,0.898955,07:10:30,0,469.15000000000043,,0,07:42:00,05:10:30,06:56:00,03:53:30,00:00:00,00:18:00,00:00:00,00:00:00,07:10:30
2019-07-23,0,0.0,1254,0.0,00:00:00,0,0.0,,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
2019-05-05,0,0.0,1254,0.0,00:00:00,0,0.0,,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
2022-08-03,9139,4829.6005859375,2201,0.858531,07:43:00,0,162.54999999999984,197.0,0,06:26:00,04:30:30,05:28:00,01:08:00,00:00:00,00:00:00,00:00:00,06:27:30,07:43:00
2024-08-07,10493,5922.9716796875,2365,0.817801,07:57:30,0,152.29999999999998,197.0,0,08:08:00,08:07:30,06:41:00,01:03:30,00:00:00,00:00:00,00:00:00,00:00:00,07:57:30
2021-03-13,24508,15024.38671875,3116,0.851417,08:31:30,0,537.3000000000004,,0,09:27:00,02:38:00,07:50:30,03:36:30,00:00:00,00:28:00,00:00:00,00:00:00,08:31:30
2023-02-01,21680,14738.5390625,3039,0.851888,08:36:30,0,495.1000000000002,197.0,0,08:13:30,04:22:00,08:14:30,02:07:30,00:00:00,01:02:30,00:00:00,00:00:00,08:36:30
2023-10-25,0,0.0,1363,0.0,00:00:00,0,0.0,197.0,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
2020-05-02,11980,9734.3974609375,1974,0.0,00:00:00,0,465.6375000000042,,0,00:09:30,03:41:00,01:30:00,00:26:30,00:02:30,00:44:00,00:01:00,17:25:30,00:00:00
2025-06-18,12537,6636.21240234375,2610,0.826744,07:10:00,0,354.74999999999983,197.0,0,08:03:00,06:22:00,06:09:30,02:28:30,00:00:00,00:17:00,00:00:00,00:40:00,07:10:00
2022-10-20,22889,15280.9609375,2687,0.764262,09:56:00,0,443.59999999999997,197.0,0,12:09:30,04:15:00,04:08:00,03:20:00,00:00:00,00:07:30,00:00:00,00:00:00,09:56:00
2024-06-11,746,338.1842956542969,1677,0.82,02:05:00,0,0.6500000000000001,197.0,0,19:10:00,00:58:00,03:52:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,02:05:00
2025-07-13,7262,4264.427734375,1990,0.818958,09:45:30,0,146.04999999999987,197.0,0,10:39:00,01:57:00,04:30:00,01:19:30,00:00:00,00:01:30,00:00:00,05:33:00,09:45:30
2024-10-21,6077,3052.84814453125,2191,0.770878,07:47:00,0,96.34999999999991,197.0,0,09:00:00,07:06:00,06:24:30,00:33:30,00:00:00,00:00:00,00:00:00,00:56:00,07:47:00
2024-06-01,26048,16786.583984375,3064,0.882075,07:04:00,0,410.15000000000083,197.0,0,07:38:30,02:50:30,09:44:00,03:47:00,00:00:00,00:00:00,00:00:00,00:00:00,07:04:00
2024-10-05,22932,12496.3681640625,2992,0.817384,09:29:30,0,409.35000000000014,197.0,0,07:58:30,03:42:30,09:14:30,03:02:00,00:00:00,00:02:30,00:00:00,00:00:00,09:29:30
2024-08-26,9826,5121.17822265625,2355,0.847548,07:49:00,0,154.94999999999987,197.0,0,09:44:00,05:17:00,08:10:30,00:48:00,00:00:00,00:00:00,00:00:00,00:00:00,07:49:00
2021-12-21,14992,8242.998046875,3034,0.837461,05:23:00,0,448.9500000000001,,0,06:34:00,05:27:00,09:06:30,02:13:00,00:00:00,00:39:30,00:00:00,00:00:00,05:23:00
2021-10-30,0,0.0,1366,0.0,00:00:00,0,0.6000000000000001,,0,00:06:30,00:00:00,00:00:30,00:00:00,00:00:00,00:00:00,00:00:00,23:53:00,00:00:00
2022-05-25,7924,3975.485107421875,2217,0.838668,06:30:30,0,136.75000000000006,197.0,0,07:57:30,08:36:00,05:44:30,00:45:00,00:00:00,00:00:00,00:00:00,00:57:00,06:30:30
2024-06-04,27344,17332.45703125,2799,0.0,00:00:00,0,287.5500000000003,197.0,0,10:23:00,00:46:00,10:23:30,02:04:30,00:00:00,00:00:00,00:00:00,00:23:00,00:00:00
2022-02-13,21405,16453.263671875,2856,0.0,00:00:00,0,621.6999999999994,,0,02:38:30,04:49:30,03:37:00,02:12:30,00:00:00,01:02:00,00:00:00,09:40:30,00:00:00
2020-03-30,12122,6209.07666015625,2038,0.0,00:00:00,0,269.22499999999764,,0,00:16:30,04:50:30,06:48:00,00:07:00,00:25:00,00:00:00,00:00:00,11:33:00,00:00:00
2021-05-16,47244,33343.47265625,4006,0.891221,04:22:00,0,1138.8000000000004,,0,08:20:30,03:39:00,04:48:30,05:39:30,00:00:00,01:32:30,00:00:00,00:00:00,04:22:00
2025-07-30,15112,7563.6708984375,2713,0.866588,07:03:30,0,126.49999999999947,197.0,0,06:51:00,01:29:00,14:46:00,00:54:00,00:00:00,00:00:00,00:00:00,00:00:00,07:03:30
2025-02-22,0,0.0,1367,0.0,00:00:00,0,0.050000000000000044,197.0,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
2023-10-27,0,0.0,1365,0.0,00:00:00,0,0.2500000000000001,197.0,0,17:00:30,00:00:00,00:00:30,00:00:00,00:00:00,00:00:00,00:00:00,06:59:00,00:00:00
2024-09-04,10202,5093.71630859375,2497,0.842397,07:30:30,0,197.79999999999978,197.0,0,08:11:00,06:20:30,08:16:00,01:10:00,00:00:00,00:02:30,00:00:00,00:00:00,07:30:30
2024-01-03,8982,4487.24853515625,2349,0.871663,08:07:00,0,125.44999999999982,197.0,0,11:12:30,03:38:30,08:20:30,00:48:30,00:00:00,00:00:00,00:00:00,00:00:00,08:07:00
2023-01-18,10143,5512.080078125,2323,0.861009,06:46:30,0,178.59999999999997,197.0,0,09:55:00,06:51:30,06:05:00,01:07:30,00:00:00,00:01:00,00:00:00,00:00:00,06:46:30
2023-07-15,32644,21393.41796875,2928,0.860606,09:37:30,0,478.5500000000006,197.0,0,10:45:00,02:51:00,05:37:00,04:47:00,00:00:00,00:00:00,00:00:00,00:00:00,09:37:30
2022-06-30,16671,13700.6962890625,2543,0.0,00:00:00,0,650.1499999999997,197.0,0,02:26:30,00:51:30,00:45:00,00:49:30,00:00:00,01:40:00,00:00:00,17:27:30,00:00:00
2022-10-12,15989,13136.1181640625,2723,0.84358,09:13:00,0,591.5499999999996,197.0,0,13:04:00,05:34:00,02:48:30,01:13:00,00:00:00,01:20:30,00:00:00,00:00:00,09:13:00
2025-05-06,18753,12287.2841796875,2808,0.803835,05:39:00,0,502.2999999999999,197.0,0,07:31:30,07:55:30,05:44:30,02:00:30,00:00:00,00:48:00,00:00:00,00:00:00,05:39:00
2019-07-30,0,0.0,1255,0.0,00:00:00,0,0.0,,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
2022-07-12,11928,6268.49853515625,2845,0.852883,04:11:30,0,361.8500000000006,197.0,0,06:41:30,06:40:00,08:18:00,01:47:00,00:00:00,00:33:30,00:00:00,00:00:00,04:11:30
2023-11-05,12891,9738.8681640625,2341,0.836,08:20:00,0,435.9999999999995,197.0,0,12:42:00,02:20:30,02:15:30,00:36:30,00:00:00,01:04:00,00:00:00,05:01:30,08:20:00
2025-05-21,13313,7191.38916015625,2708,0.85874,08:12:00,0,367.39999999999986,197.0,0,08:47:30,03:49:30,08:33:00,02:30:00,00:00:00,00:20:00,00:00:00,00:00:00,08:12:00
2024-02-01,9330,5040.015625,2443,0.808769,08:56:00,0,165.6500000000001,197.0,0,07:42:00,07:35:30,07:29:30,01:13:00,00:00:00,00:00:00,00:00:00,00:00:00,08:56:00
2023-01-29,20854,13109.1044921875,2692,0.838222,09:22:30,0,399.1000000000005,197.0,0,10:21:00,05:17:00,04:39:00,03:39:30,00:00:00,00:03:30,00:00:00,00:00:00,09:22:30
2025-05-19,17907,11396.8154296875,2721,0.848253,07:38:00,0,410.85000000000025,197.0,0,06:16:00,04:32:00,08:31:00,01:31:30,00:00:00,00:37:00,00:00:00,02:32:30,07:38:00
